Tag,client_id,msg_size,repetitions,worker_count,Throughput_in_MiB/second,bytes_received,delta_us,lib,protocoll
G,1,32768,8192,nanomsg-1,310.676,30506189,93644,nanomsg,tcp
E,1,65536,8192,nanomsg-1,494.663,53673165,103478,nanomsg,tcp
E,1,65536,8192,nanomsg-1,478.010,53673165,107083,nanomsg,tcp
E,1,65536,8192,nanomsg-1,500.501,53673165,102271,nanomsg,tcp
E,1,65536,8192,nanomsg-1,501.437,53673165,102080,nanomsg,tcp
E,1,65536,8192,nanomsg-1,494.448,53673165,103523,nanomsg,tcp
E,1,65536,8192,nanomsg-1,497.065,53673165,102978,nanomsg,tcp
E,1,65536,8192,nanomsg-1,498.823,53673165,102615,nanomsg,tcp
E,1,65536,8192,nanomsg-1,498.090,53673165,102766,nanomsg,tcp
G,1,4,8192,nanomsg-2,0.155,10647,65383,nanomsg,tcp
G,2,4,8192,nanomsg-2,0.148,10647,68569,nanomsg,tcp
G,2,4,8192,nanomsg-2,0.150,10647,67488,nanomsg,tcp
G,1,4,8192,nanomsg-2,0.150,10647,67670,nanomsg,tcp
G,1,4,8192,nanomsg-2,0.147,10647,68914,nanomsg,tcp
G,1,4,8192,nanomsg-2,0.147,10647,68915,nanomsg,tcp
G,2,4,8192,nanomsg-2,0.142,10647,71269,nanomsg,tcp
G,2,4,8192,nanomsg-2,0.146,10647,69428,nanomsg,tcp
G,2,4,8192,nanomsg-2,0.147,10647,69032,nanomsg,tcp
G,1,4,8192,nanomsg-2,0.157,10647,64620,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.145,10647,69967,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.155,10647,65334,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.148,10647,68731,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.148,10647,68830,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.149,10647,68044,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.152,10647,66724,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.147,10647,69023,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.154,10647,65882,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.166,10647,61134,nanomsg,tcp
G,1,8,8192,nanomsg-2,0.162,10679,62681,nanomsg,tcp
G,2,16,8192,nanomsg-2,0.214,12285,54701,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.209,12285,56002,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.223,12285,52569,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.238,12285,49192,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.245,12285,47859,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.248,12285,47310,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.245,12285,47915,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.246,12285,47622,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.247,12285,47400,nanomsg,tcp
G,1,16,8192,nanomsg-2,0.261,12669,46312,nanomsg,tcp
G,1,32,8192,nanomsg-2,0.538,25389,44966,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.520,25389,46538,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.520,25389,46559,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.528,25389,45888,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.542,25389,44699,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.541,25389,44796,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.540,25389,44840,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.541,25389,44791,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.539,25389,44943,nanomsg,tcp
G,2,32,8192,nanomsg-2,0.548,26413,45926,nanomsg,tcp
G,1,64,8192,nanomsg-2,1.135,51597,43349,nanomsg,tcp
G,1,64,8192,nanomsg-2,1.148,51597,42881,nanomsg,tcp
G,1,64,8192,nanomsg-2,1.047,51597,46987,nanomsg,tcp
G,1,64,8192,nanomsg-2,1.017,51597,48376,nanomsg,tcp
G,1,64,8192,nanomsg-2,1.056,51597,46589,nanomsg,tcp
G,1,64,8192,nanomsg-2,1.076,51597,45737,nanomsg,tcp
G,2,64,8192,nanomsg-2,1.081,51597,45530,nanomsg,tcp
G,2,64,8192,nanomsg-2,1.114,51597,44153,nanomsg,tcp
G,2,64,8192,nanomsg-2,1.113,51597,44206,nanomsg,tcp
G,2,64,8192,nanomsg-2,1.132,54157,45617,nanomsg,tcp
G,2,128,8192,nanomsg-2,2.359,104013,42053,nanomsg,tcp
G,2,128,8192,nanomsg-2,2.139,104013,46369,nanomsg,tcp
G,2,128,8192,nanomsg-2,2.178,104013,45552,nanomsg,tcp
G,2,128,8192,nanomsg-2,2.254,104013,44013,nanomsg,tcp
G,2,128,8192,nanomsg-2,2.219,104013,44711,nanomsg,tcp
G,1,128,8192,nanomsg-2,2.130,104013,46566,nanomsg,tcp
G,1,128,8192,nanomsg-2,2.099,104013,47262,nanomsg,tcp
G,1,128,8192,nanomsg-2,2.038,104013,48665,nanomsg,tcp
G,1,128,8192,nanomsg-2,2.080,104013,47687,nanomsg,tcp
G,1,128,8192,nanomsg-2,2.153,110157,48789,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.104,208845,48528,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.505,208845,44211,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.686,208845,42505,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.147,208845,48024,nanomsg,tcp
G,2,256,8192,nanomsg-2,4.113,208845,48424,nanomsg,tcp
G,2,256,8192,nanomsg-2,4.038,208845,49322,nanomsg,tcp
G,2,256,8192,nanomsg-2,4.063,208845,49023,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.153,208845,47957,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.149,208845,48007,nanomsg,tcp
G,1,256,8192,nanomsg-2,4.222,223181,50414,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.383,418509,47612,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.040,418509,49645,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.126,418509,49118,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.278,418509,48213,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.312,418509,48019,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.244,418509,48416,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.278,418509,48212,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.483,418509,47051,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.313,418509,48012,nanomsg,tcp
G,2,512,8192,nanomsg-2,8.687,451277,49541,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.842,837837,47441,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.350,837837,48869,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.026,837837,49859,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.111,837837,49595,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.791,837837,47587,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.479,837837,48488,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.437,837837,48612,nanomsg,tcp
G,1,1024,8192,nanomsg-2,16.461,837837,48539,nanomsg,tcp
G,1,1024,8192,nanomsg-2,18.999,837837,42056,nanomsg,tcp
G,2,1024,8192,nanomsg-2,18.359,911565,47353,nanomsg,tcp
G,2,2048,8192,nanomsg-2,33.493,1676493,47736,nanomsg,tcp
G,2,2048,8192,nanomsg-2,33.215,1676493,48136,nanomsg,tcp
G,2,2048,8192,nanomsg-2,33.466,1676493,47774,nanomsg,tcp
G,1,2048,8192,nanomsg-2,32.161,1676493,49714,nanomsg,tcp
G,1,2048,8192,nanomsg-2,33.047,1676493,48380,nanomsg,tcp
G,1,2048,8192,nanomsg-2,32.527,1676493,49154,nanomsg,tcp
G,1,2048,8192,nanomsg-2,32.748,1676493,48822,nanomsg,tcp
G,1,2048,8192,nanomsg-2,34.009,1676493,47012,nanomsg,tcp
G,1,2048,8192,nanomsg-2,34.079,1676493,46915,nanomsg,tcp
G,1,2048,8192,nanomsg-2,36.741,1840333,47769,nanomsg,tcp
G,1,4096,8192,nanomsg-2,70.933,3353805,45091,nanomsg,tcp
G,1,4096,8192,nanomsg-2,66.687,3353805,47962,nanomsg,tcp
G,1,4096,8192,nanomsg-2,66.872,3353805,47829,nanomsg,tcp
G,1,4096,8192,nanomsg-2,74.611,3353805,42868,nanomsg,tcp
G,1,4096,8192,nanomsg-2,71.807,3353805,44542,nanomsg,tcp
G,1,4096,8192,nanomsg-2,67.160,3353805,47624,nanomsg,tcp
G,1,4096,8192,nanomsg-2,68.050,3353805,47001,nanomsg,tcp
G,1,4096,8192,nanomsg-2,65.389,3353805,48914,nanomsg,tcp
G,1,4096,8192,nanomsg-2,64.017,3353805,49962,nanomsg,tcp
G,1,4096,8192,nanomsg-2,69.239,3714253,51159,nanomsg,tcp
G,2,8192,8192,nanomsg-2,131.212,6708429,48758,nanomsg,tcp
G,1,8192,8192,nanomsg-2,127.761,6708429,50075,nanomsg,tcp
G,1,8192,8192,nanomsg-2,125.113,6708429,51135,nanomsg,tcp
G,1,8192,8192,nanomsg-2,127.284,6708429,50263,nanomsg,tcp
G,1,8192,8192,nanomsg-2,125.128,6708429,51129,nanomsg,tcp
G,1,8192,8192,nanomsg-2,126.834,6708429,50441,nanomsg,tcp
G,1,8192,8192,nanomsg-2,126.483,6708429,50581,nanomsg,tcp
G,1,8192,8192,nanomsg-2,126.553,6708429,50553,nanomsg,tcp
G,1,8192,8192,nanomsg-2,129.633,6708429,49352,nanomsg,tcp
G,1,8192,8192,nanomsg-2,138.612,7494861,51566,nanomsg,tcp
G,2,16384,8192,nanomsg-2,255.406,13417677,50101,nanomsg,tcp
G,2,16384,8192,nanomsg-2,245.343,13417677,52156,nanomsg,tcp
G,2,16384,8192,nanomsg-2,249.656,13417677,51255,nanomsg,tcp
G,2,16384,8192,nanomsg-2,248.990,13417677,51392,nanomsg,tcp
G,2,16384,8192,nanomsg-2,265.424,13417677,48210,nanomsg,tcp
G,2,16384,8192,nanomsg-2,247.550,13417677,51691,nanomsg,tcp
G,2,16384,8192,nanomsg-2,258.538,13417677,49494,nanomsg,tcp
G,2,16384,8192,nanomsg-2,255.666,13417677,50050,nanomsg,tcp
G,2,16384,8192,nanomsg-2,253.855,13417677,50407,nanomsg,tcp
G,2,16384,8192,nanomsg-2,268.930,15121613,53624,nanomsg,tcp
G,2,32768,8192,nanomsg-2,469.071,26836173,54561,nanomsg,tcp
G,1,32768,8192,nanomsg-2,468.736,26836173,54600,nanomsg,tcp
G,1,32768,8192,nanomsg-2,469.217,26836173,54544,nanomsg,tcp
G,1,32768,8192,nanomsg-2,467.947,26836173,54692,nanomsg,tcp
G,2,32768,8192,nanomsg-2,475.026,26836173,53877,nanomsg,tcp
G,2,32768,8192,nanomsg-2,466.591,26836173,54851,nanomsg,tcp
G,2,32768,8192,nanomsg-2,456.129,26836173,56109,nanomsg,tcp
G,2,32768,8192,nanomsg-2,498.587,26836173,51331,nanomsg,tcp
G,1,32768,8192,nanomsg-2,530.721,26836173,48223,nanomsg,tcp
G,1,32768,8192,nanomsg-2,498.091,30506189,58409,nanomsg,tcp
E,2,65536,8192,nanomsg-2,650.477,53673165,78691,nanomsg,tcp
E,2,65536,8192,nanomsg-2,651.844,53673165,78526,nanomsg,tcp
E,1,65536,8192,nanomsg-2,659.045,53673165,77668,nanomsg,tcp
E,1,65536,8192,nanomsg-2,650.577,53673165,78679,nanomsg,tcp
E,1,65536,8192,nanomsg-2,659.130,53673165,77658,nanomsg,tcp
E,2,65536,8192,nanomsg-2,649.701,53673165,78785,nanomsg,tcp
E,2,65536,8192,nanomsg-2,606.945,53673165,84335,nanomsg,tcp
E,2,65536,8192,nanomsg-2,620.829,53673165,82449,nanomsg,tcp
G,1,4,8192,nanomsg-4,0.228,10647,44544,nanomsg,tcp
G,1,4,8192,nanomsg-4,0.250,10647,40560,nanomsg,tcp
G,2,4,8192,nanomsg-4,0.257,10647,39574,nanomsg,tcp
G,1,4,8192,nanomsg-4,0.253,10647,40172,nanomsg,tcp
G,4,4,8192,nanomsg-4,0.253,10647,40059,nanomsg,tcp
G,2,4,8192,nanomsg-4,0.254,10647,39990,nanomsg,tcp
G,4,4,8192,nanomsg-4,0.259,10647,39265,nanomsg,tcp
G,2,4,8192,nanomsg-4,0.249,10647,40820,nanomsg,tcp
G,1,4,8192,nanomsg-4,0.251,10647,40456,nanomsg,tcp
G,4,4,8192,nanomsg-4,0.246,10647,41216,nanomsg,tcp
G,3,8,8192,nanomsg-4,0.238,10647,42728,nanomsg,tcp
G,2,8,8192,nanomsg-4,0.249,10647,40854,nanomsg,tcp
G,2,8,8192,nanomsg-4,0.254,10647,39898,nanomsg,tcp
G,2,8,8192,nanomsg-4,0.259,10647,39210,nanomsg,tcp
G,2,8,8192,nanomsg-4,0.256,10647,39683,nanomsg,tcp
G,2,8,8192,nanomsg-4,0.257,10647,39559,nanomsg,tcp
G,4,8,8192,nanomsg-4,0.253,10647,40177,nanomsg,tcp
G,1,8,8192,nanomsg-4,0.253,10647,40178,nanomsg,tcp
G,2,8,8192,nanomsg-4,0.251,10647,40376,nanomsg,tcp
G,1,8,8192,nanomsg-4,0.245,10679,41595,nanomsg,tcp
G,1,16,8192,nanomsg-4,0.274,12285,42795,nanomsg,tcp
G,3,16,8192,nanomsg-4,0.288,12285,40689,nanomsg,tcp
G,4,16,8192,nanomsg-4,0.292,12285,40101,nanomsg,tcp
G,3,16,8192,nanomsg-4,0.295,12285,39671,nanomsg,tcp
G,3,16,8192,nanomsg-4,0.290,12285,40357,nanomsg,tcp
G,1,16,8192,nanomsg-4,0.293,12285,40001,nanomsg,tcp
G,4,16,8192,nanomsg-4,0.283,12285,41369,nanomsg,tcp
G,4,16,8192,nanomsg-4,0.267,12285,43885,nanomsg,tcp
G,1,16,8192,nanomsg-4,0.275,12285,42529,nanomsg,tcp
G,2,16,8192,nanomsg-4,0.286,12669,42283,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.564,25389,42900,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.614,25389,39453,nanomsg,tcp
G,2,32,8192,nanomsg-4,0.639,25389,37900,nanomsg,tcp
G,4,32,8192,nanomsg-4,0.661,25389,36626,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.681,25389,35531,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.716,25389,33817,nanomsg,tcp
G,1,32,8192,nanomsg-4,0.744,25389,32545,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.824,25389,29369,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.829,25389,29216,nanomsg,tcp
G,3,32,8192,nanomsg-4,0.823,26413,30616,nanomsg,tcp
G,1,64,8192,nanomsg-4,1.602,51597,30710,nanomsg,tcp
G,4,64,8192,nanomsg-4,1.640,51597,29999,nanomsg,tcp
G,2,64,8192,nanomsg-4,1.687,51597,29164,nanomsg,tcp
G,1,64,8192,nanomsg-4,1.695,51597,29034,nanomsg,tcp
G,4,64,8192,nanomsg-4,1.703,51597,28898,nanomsg,tcp
G,4,64,8192,nanomsg-4,1.687,51597,29163,nanomsg,tcp
G,3,64,8192,nanomsg-4,1.734,51597,28377,nanomsg,tcp
G,2,64,8192,nanomsg-4,1.718,51597,28641,nanomsg,tcp
G,2,64,8192,nanomsg-4,1.699,51597,28965,nanomsg,tcp
G,3,64,8192,nanomsg-4,1.711,54157,30193,nanomsg,tcp
G,3,128,8192,nanomsg-4,3.229,104013,30717,nanomsg,tcp
G,2,128,8192,nanomsg-4,3.374,104013,29398,nanomsg,tcp
G,4,128,8192,nanomsg-4,3.418,104013,29019,nanomsg,tcp
G,4,128,8192,nanomsg-4,3.428,104013,28933,nanomsg,tcp
G,1,128,8192,nanomsg-4,3.463,104013,28647,nanomsg,tcp
G,1,128,8192,nanomsg-4,3.544,104013,27986,nanomsg,tcp
G,3,128,8192,nanomsg-4,3.533,104013,28080,nanomsg,tcp
G,1,128,8192,nanomsg-4,3.417,104013,29027,nanomsg,tcp
G,2,128,8192,nanomsg-4,3.461,104013,28662,nanomsg,tcp
G,3,128,8192,nanomsg-4,3.486,110157,30137,nanomsg,tcp
G,3,256,8192,nanomsg-4,6.251,208845,31860,nanomsg,tcp
G,1,256,8192,nanomsg-4,6.451,208845,30876,nanomsg,tcp
G,3,256,8192,nanomsg-4,6.673,208845,29847,nanomsg,tcp
G,1,256,8192,nanomsg-4,6.865,208845,29011,nanomsg,tcp
G,4,256,8192,nanomsg-4,6.964,208845,28602,nanomsg,tcp
G,4,256,8192,nanomsg-4,6.916,208845,28799,nanomsg,tcp
G,3,256,8192,nanomsg-4,6.953,208845,28644,nanomsg,tcp
G,1,256,8192,nanomsg-4,6.888,208845,28916,nanomsg,tcp
G,1,256,8192,nanomsg-4,6.848,208845,29083,nanomsg,tcp
G,3,256,8192,nanomsg-4,7.178,223181,29650,nanomsg,tcp
G,4,512,8192,nanomsg-4,13.704,418509,29125,nanomsg,tcp
G,4,512,8192,nanomsg-4,13.866,418509,28784,nanomsg,tcp
G,1,512,8192,nanomsg-4,13.853,418509,28811,nanomsg,tcp
G,3,512,8192,nanomsg-4,13.809,418509,28903,nanomsg,tcp
G,1,512,8192,nanomsg-4,13.872,418509,28771,nanomsg,tcp
G,3,512,8192,nanomsg-4,13.874,418509,28768,nanomsg,tcp
G,3,512,8192,nanomsg-4,13.627,418509,29288,nanomsg,tcp
G,3,512,8192,nanomsg-4,13.853,418509,28811,nanomsg,tcp
G,2,512,8192,nanomsg-4,13.914,418509,28685,nanomsg,tcp
G,3,512,8192,nanomsg-4,14.286,451277,30126,nanomsg,tcp
G,1,1024,8192,nanomsg-4,26.959,837837,29639,nanomsg,tcp
G,1,1024,8192,nanomsg-4,27.164,837837,29415,nanomsg,tcp
G,3,1024,8192,nanomsg-4,26.949,837837,29650,nanomsg,tcp
G,1,1024,8192,nanomsg-4,26.986,837837,29609,nanomsg,tcp
G,1,1024,8192,nanomsg-4,27.191,837837,29386,nanomsg,tcp
G,1,1024,8192,nanomsg-4,26.945,837837,29654,nanomsg,tcp
G,3,1024,8192,nanomsg-4,26.960,837837,29637,nanomsg,tcp
G,2,1024,8192,nanomsg-4,27.027,837837,29564,nanomsg,tcp
G,1,1024,8192,nanomsg-4,26.909,837837,29693,nanomsg,tcp
G,1,1024,8192,nanomsg-4,28.248,911565,30775,nanomsg,tcp
G,3,2048,8192,nanomsg-4,51.607,1676493,30981,nanomsg,tcp
G,2,2048,8192,nanomsg-4,51.600,1676493,30985,nanomsg,tcp
G,1,2048,8192,nanomsg-4,52.409,1676493,30507,nanomsg,tcp
G,1,2048,8192,nanomsg-4,53.925,1676493,29649,nanomsg,tcp
G,4,2048,8192,nanomsg-4,53.508,1676493,29880,nanomsg,tcp
G,1,2048,8192,nanomsg-4,53.130,1676493,30093,nanomsg,tcp
G,4,2048,8192,nanomsg-4,54.056,1676493,29577,nanomsg,tcp
G,3,2048,8192,nanomsg-4,51.539,1676493,31022,nanomsg,tcp
G,2,2048,8192,nanomsg-4,52.739,1676493,30316,nanomsg,tcp
G,2,2048,8192,nanomsg-4,56.101,1840333,31284,nanomsg,tcp
G,4,4096,8192,nanomsg-4,105.042,3353805,30449,nanomsg,tcp
G,1,4096,8192,nanomsg-4,104.381,3353805,30642,nanomsg,tcp
G,2,4096,8192,nanomsg-4,102.056,3353805,31340,nanomsg,tcp
G,2,4096,8192,nanomsg-4,101.538,3353805,31500,nanomsg,tcp
G,4,4096,8192,nanomsg-4,104.136,3353805,30714,nanomsg,tcp
G,1,4096,8192,nanomsg-4,103.426,3353805,30925,nanomsg,tcp
G,3,4096,8192,nanomsg-4,102.864,3353805,31094,nanomsg,tcp
G,1,4096,8192,nanomsg-4,104.377,3353805,30643,nanomsg,tcp
G,4,4096,8192,nanomsg-4,102.870,3353805,31092,nanomsg,tcp
G,4,4096,8192,nanomsg-4,107.538,3714253,32939,nanomsg,tcp
G,1,8192,8192,nanomsg-4,197.898,6708429,32328,nanomsg,tcp
G,4,8192,8192,nanomsg-4,201.520,6708429,31747,nanomsg,tcp
G,3,8192,8192,nanomsg-4,200.616,6708429,31890,nanomsg,tcp
G,4,8192,8192,nanomsg-4,200.849,6708429,31853,nanomsg,tcp
G,2,8192,8192,nanomsg-4,199.883,6708429,32007,nanomsg,tcp
G,1,8192,8192,nanomsg-4,197.100,6708429,32459,nanomsg,tcp
G,1,8192,8192,nanomsg-4,203.942,6708429,31370,nanomsg,tcp
G,4,8192,8192,nanomsg-4,201.774,6708429,31707,nanomsg,tcp
G,4,8192,8192,nanomsg-4,199.896,6708429,32005,nanomsg,tcp
G,2,8192,8192,nanomsg-4,213.227,7503053,33558,nanomsg,tcp
G,4,16384,8192,nanomsg-4,370.954,13409485,34474,nanomsg,tcp
G,3,16384,8192,nanomsg-4,390.256,13417677,32789,nanomsg,tcp
G,3,16384,8192,nanomsg-4,386.612,13417677,33098,nanomsg,tcp
G,2,16384,8192,nanomsg-4,386.612,13417677,33098,nanomsg,tcp
G,2,16384,8192,nanomsg-4,386.437,13417677,33113,nanomsg,tcp
G,2,16384,8192,nanomsg-4,392.699,13417677,32585,nanomsg,tcp
G,2,16384,8192,nanomsg-4,389.424,13417677,32859,nanomsg,tcp
G,3,16384,8192,nanomsg-4,389.745,13417677,32832,nanomsg,tcp
G,2,16384,8192,nanomsg-4,388.431,13417677,32943,nanomsg,tcp
G,1,16384,8192,nanomsg-4,404.247,15121613,35674,nanomsg,tcp
G,4,32768,8192,nanomsg-4,647.104,26836173,39550,nanomsg,tcp
G,3,32768,8192,nanomsg-4,656.365,26836173,38992,nanomsg,tcp
G,1,32768,8192,nanomsg-4,651.917,26836173,39258,nanomsg,tcp
G,3,32768,8192,nanomsg-4,639.664,26836173,40010,nanomsg,tcp
G,4,32768,8192,nanomsg-4,640.048,26836173,39986,nanomsg,tcp
G,4,32768,8192,nanomsg-4,656.129,26836173,39006,nanomsg,tcp
G,2,32768,8192,nanomsg-4,648.679,26836173,39454,nanomsg,tcp
G,1,32768,8192,nanomsg-4,641.717,26836173,39882,nanomsg,tcp
G,2,32768,8192,nanomsg-4,646.026,26836173,39616,nanomsg,tcp
G,2,32768,8192,nanomsg-4,667.346,30506189,43595,nanomsg,tcp
E,1,65536,8192,nanomsg-4,1037.996,53673165,49313,nanomsg,tcp
E,2,65536,8192,nanomsg-4,1035.686,53673165,49423,nanomsg,tcp
E,4,65536,8192,nanomsg-4,1042.584,53673165,49096,nanomsg,tcp
E,4,65536,8192,nanomsg-4,1030.308,53673165,49681,nanomsg,tcp
E,2,65536,8192,nanomsg-4,1080.116,53673165,47390,nanomsg,tcp
E,4,65536,8192,nanomsg-4,1041.439,53673165,49150,nanomsg,tcp
E,4,65536,8192,nanomsg-4,1037.323,53673165,49345,nanomsg,tcp
E,4,65536,8192,nanomsg-4,1032.302,53673165,49585,nanomsg,tcp
G,1,4,8192,nanomsg-8,0.284,10647,35792,nanomsg,tcp
G,4,4,8192,nanomsg-8,0.307,10647,33087,nanomsg,tcp
G,3,4,8192,nanomsg-8,0.321,10647,31640,nanomsg,tcp
G,7,4,8192,nanomsg-8,0.331,10647,30705,nanomsg,tcp
G,4,4,8192,nanomsg-8,0.327,10647,31047,nanomsg,tcp
G,1,4,8192,nanomsg-8,0.328,10647,30916,nanomsg,tcp
G,1,4,8192,nanomsg-8,0.324,10647,31357,nanomsg,tcp
G,5,4,8192,nanomsg-8,0.336,10647,30264,nanomsg,tcp
G,2,4,8192,nanomsg-8,0.329,10647,30822,nanomsg,tcp
G,8,4,8192,nanomsg-8,0.322,10647,31567,nanomsg,tcp
G,3,8,8192,nanomsg-8,0.299,10647,33995,nanomsg,tcp
G,1,8,8192,nanomsg-8,0.306,10647,33219,nanomsg,tcp
G,6,8,8192,nanomsg-8,0.309,10647,32841,nanomsg,tcp
G,7,8,8192,nanomsg-8,0.321,10647,31640,nanomsg,tcp
G,6,8,8192,nanomsg-8,0.325,10647,31209,nanomsg,tcp
G,1,8,8192,nanomsg-8,0.328,10647,30971,nanomsg,tcp
G,5,8,8192,nanomsg-8,0.323,10647,31411,nanomsg,tcp
G,1,8,8192,nanomsg-8,0.333,10647,30488,nanomsg,tcp
G,4,8,8192,nanomsg-8,0.331,10647,30632,nanomsg,tcp
G,3,8,8192,nanomsg-8,0.319,10681,31970,nanomsg,tcp
G,3,16,8192,nanomsg-8,0.342,12283,34290,nanomsg,tcp
G,5,16,8192,nanomsg-8,0.357,12285,32798,nanomsg,tcp
G,3,16,8192,nanomsg-8,0.362,12285,32360,nanomsg,tcp
G,6,16,8192,nanomsg-8,0.370,12285,31704,nanomsg,tcp
G,5,16,8192,nanomsg-8,0.372,12285,31530,nanomsg,tcp
G,6,16,8192,nanomsg-8,0.377,12285,31107,nanomsg,tcp
G,6,16,8192,nanomsg-8,0.382,12285,30673,nanomsg,tcp
G,3,16,8192,nanomsg-8,0.372,12285,31464,nanomsg,tcp
G,1,16,8192,nanomsg-8,0.384,12285,30492,nanomsg,tcp
G,2,16,8192,nanomsg-8,0.381,12669,31742,nanomsg,tcp
G,5,32,8192,nanomsg-8,0.697,25389,34753,nanomsg,tcp
G,1,32,8192,nanomsg-8,0.713,25389,33958,nanomsg,tcp
G,5,32,8192,nanomsg-8,0.746,25389,32440,nanomsg,tcp
G,7,32,8192,nanomsg-8,0.737,25389,32861,nanomsg,tcp
G,1,32,8192,nanomsg-8,0.710,25389,34095,nanomsg,tcp
G,3,32,8192,nanomsg-8,0.742,25389,32620,nanomsg,tcp
G,2,32,8192,nanomsg-8,0.750,25389,32292,nanomsg,tcp
G,3,32,8192,nanomsg-8,0.765,25389,31632,nanomsg,tcp
G,2,32,8192,nanomsg-8,0.788,25389,30728,nanomsg,tcp
G,4,32,8192,nanomsg-8,0.794,26413,31709,nanomsg,tcp
G,4,64,8192,nanomsg-8,1.513,51597,32530,nanomsg,tcp
G,3,64,8192,nanomsg-8,1.553,51597,31693,nanomsg,tcp
G,8,64,8192,nanomsg-8,1.640,51597,30003,nanomsg,tcp
G,4,64,8192,nanomsg-8,1.759,51597,27970,nanomsg,tcp
G,5,64,8192,nanomsg-8,1.865,51597,26383,nanomsg,tcp
G,3,64,8192,nanomsg-8,1.890,51597,26039,nanomsg,tcp
G,8,64,8192,nanomsg-8,1.938,51597,25394,nanomsg,tcp
G,6,64,8192,nanomsg-8,2.114,51597,23281,nanomsg,tcp
G,7,64,8192,nanomsg-8,2.146,51597,22928,nanomsg,tcp
G,2,64,8192,nanomsg-8,2.189,54157,23591,nanomsg,tcp
G,4,128,8192,nanomsg-8,3.861,104013,25694,nanomsg,tcp
G,7,128,8192,nanomsg-8,3.991,104013,24856,nanomsg,tcp
G,5,128,8192,nanomsg-8,4.223,104013,23491,nanomsg,tcp
G,7,128,8192,nanomsg-8,4.279,104013,23179,nanomsg,tcp
G,4,128,8192,nanomsg-8,4.397,104013,22560,nanomsg,tcp
G,3,128,8192,nanomsg-8,4.501,104013,22036,nanomsg,tcp
G,8,128,8192,nanomsg-8,4.755,104013,20859,nanomsg,tcp
G,7,128,8192,nanomsg-8,4.632,104013,21416,nanomsg,tcp
G,5,128,8192,nanomsg-8,4.682,104013,21186,nanomsg,tcp
G,2,128,8192,nanomsg-8,4.663,110157,22528,nanomsg,tcp
G,4,256,8192,nanomsg-8,7.950,208845,25052,nanomsg,tcp
G,7,256,8192,nanomsg-8,7.826,208845,25450,nanomsg,tcp
G,6,256,8192,nanomsg-8,8.550,208845,23296,nanomsg,tcp
G,1,256,8192,nanomsg-8,8.425,208845,23639,nanomsg,tcp
